Rk,Player,Nation,Pos1,Pos2,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
1202,Armando Izzo,it,DF,,Monza,Serie A,31,1992,23,20,1650,18.3,0,0,0,0,0,0,9,0,0.7,0.7,0.5,1.1,15,59,7,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.06,0.04,0.06
1203,Nicolas Jackson,sn,FW,,Chelsea,Premier League,22,2001,35,31,2799,31.1,14,5,19,14,0,0,10,0,18.6,18.6,4.3,22.9,70,67,200,0.45,0.16,0.61,0.45,0.61,0.60,0.14,0.74,0.60,0.74
1204,Jérémy Jacquet,fr,MF,,Rennes,Ligue 1,18,2005,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1205,Jérémy Jacquet,fr,DF,,Clermont Foot,Ligue 1,18,2005,6,2,253,2.8,0,1,1,0,0,0,0,0,0.2,0.2,0.3,0.5,5,15,4,0.00,0.36,0.36,0.00,0.36,0.08,0.12,0.19,0.08,0.19
1206,Lee Jae-sung,kr,MF,FW,Mainz 05,Bundesliga,30,1992,29,24,2113,23.5,6,3,9,6,0,0,6,0,4.9,4.9,3.4,8.3,25,82,121,0.26,0.13,0.38,0.26,0.38,0.21,0.14,0.35,0.21,0.35
1207,Paul Jaeckel,de,DF,,Union Berlin,Bundesliga,25,1998,6,2,234,2.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,14,1,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
1208,Filip Jagiełło,pl,MF,,Genoa,Serie A,25,1997,2,0,33,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1209,Kristijan Jakić,hr,MF,,Augsburg,Bundesliga,26,1997,14,13,1051,11.7,2,1,3,2,0,0,4,0,0.8,0.8,0.3,1.0,11,56,10,0.17,0.09,0.26,0.17,0.26,0.07,0.02,0.09,0.07,0.09
1210,Kristijan Jakić,hr,MF,FW,Eint Frankfurt,Bundesliga,26,1997,4,1,200,2.2,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,3,11,9,0.00,0.00,0.00,0.00,0.00,0.02,0.08,0.10,0.02,0.10
1211,Ismail Jakobs,sn,DF,,Monaco,Ligue 1,23,1999,22,16,1466,16.3,1,2,3,1,0,0,0,0,1.3,1.3,1.8,3.1,44,56,133,0.06,0.12,0.18,0.06,0.18,0.08,0.11,0.19,0.08,0.19
1212,Ablie Jallow,gm,MF,FW,Metz,Ligue 1,24,1998,17,10,918,10.2,3,2,5,2,1,1,1,0,2.0,1.2,1.0,2.2,29,42,53,0.29,0.20,0.49,0.20,0.39,0.19,0.10,0.29,0.12,0.22
1213,Reece James,eng,DF,,Chelsea,Premier League,23,1999,10,5,419,4.7,0,2,2,0,0,0,2,2,0.3,0.3,1.7,2.1,19,21,35,0.00,0.43,0.43,0.00,0.43,0.07,0.37,0.44,0.07,0.44
1214,Vitaly Janelt,de,MF,DF,Brentford,Premier League,25,1998,38,37,3054,33.9,1,3,4,1,0,0,8,0,1.8,1.8,4.8,6.5,25,123,81,0.03,0.09,0.12,0.03,0.12,0.05,0.14,0.19,0.05,0.19
1215,Jakub Jankto,cz,MF,FW,Cagliari,Serie A,27,1996,18,13,872,9.7,1,2,3,1,0,0,0,0,1.5,1.5,0.5,1.9,12,26,48,0.10,0.21,0.31,0.10,0.31,0.16,0.05,0.21,0.15,0.20
1216,Tony Jantschke,de,DF,MF,Gladbach,Bundesliga,33,1990,4,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1217,Adnan Januzaj,be,FW,MF,Sevilla,La Liga,28,1995,8,0,193,2.1,0,0,0,0,0,0,0,0,0.6,0.6,0.0,0.6,1,9,17,0.00,0.00,0.00,0.00,0.00,0.28,0.02,0.30,0.28,0.30
1218,Nuha Jatta,gm,FW,,RB Leipzig,Bundesliga,17,2006,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1219,Mikel Jauregizar,es,MF,,Athletic Club,La Liga,19,2003,7,1,151,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,2,5,3,0.00,0.00,0.00,0.00,0.00,0.02,0.08,0.10,0.02,0.10
1220,Luis Javier Suárez,co,FW,,Almería,La Liga,25,1997,15,10,917,10.2,6,0,6,5,1,1,3,0,6.5,5.7,0.6,6.3,30,15,53,0.59,0.00,0.59,0.49,0.49,0.64,0.06,0.70,0.56,0.62
1221,Danley Jean-Jacques,ht,MF,,Metz,Ligue 1,23,2000,33,30,2682,29.8,0,0,0,0,0,0,5,0,2.9,2.9,0.6,3.5,35,84,53,0.00,0.00,0.00,0.00,0.00,0.10,0.02,0.12,0.10,0.12
1222,Salim El Jebari,ma,MF,,Atlético Madrid,La Liga,19,2004,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1223,Daniel Jebbison,eng,FW,,Sheffield Utd,Premier League,19,2003,1,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1224,Jeffinho,br,FW,MF,Lyon,Ligue 1,23,1999,10,3,308,3.4,1,1,2,1,0,0,0,0,1.0,1.0,0.6,1.6,15,14,36,0.29,0.29,0.58,0.29,0.58,0.30,0.18,0.48,0.30,0.48
1225,Fredrik Jensen,fi,MF,FW,Augsburg,Bundesliga,25,1997,22,18,1338,14.9,2,4,6,2,0,0,1,0,0.9,0.9,4.3,5.2,22,46,90,0.13,0.27,0.40,0.13,0.40,0.06,0.29,0.35,0.06,0.35
1226,Mathias Jensen,dk,MF,,Brentford,Premier League,27,1996,32,27,2204,24.5,3,3,6,3,0,0,5,0,0.7,0.7,4.0,4.7,19,123,66,0.12,0.12,0.25,0.12,0.25,0.03,0.16,0.19,0.03,0.19
1227,Moritz Jenz,de,DF,,Wolfsburg,Bundesliga,24,1999,22,21,1742,19.4,0,1,1,0,0,0,7,1,0.3,0.3,0.3,0.6,2,47,4,0.00,0.05,0.05,0.00,0.05,0.02,0.01,0.03,0.02,0.03
1228,Gabriel Jesus,br,FW,,Arsenal,Premier League,26,1997,27,17,1478,16.4,4,5,9,4,0,0,6,0,6.3,6.3,3.8,10.1,38,42,155,0.24,0.30,0.55,0.24,0.55,0.39,0.23,0.62,0.39,0.62
1229,Juan Jesus,br,DF,,Napoli,Serie A,32,1991,24,23,2116,23.5,1,0,1,1,0,0,7,0,1.3,1.3,0.3,1.6,6,82,2,0.04,0.00,0.04,0.04,0.04,0.06,0.01,0.07,0.06,0.07
1230,Alejandro Jiménez,es,DF,,Milan,Serie A,18,2005,3,0,68,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,2,2,3,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07
1231,Raúl Jiménez,mx,FW,,Fulham,Premier League,32,1991,24,18,1395,15.5,7,0,7,7,0,0,3,1,5.2,5.2,1.5,6.6,11,24,87,0.45,0.00,0.45,0.45,0.45,0.33,0.10,0.43,0.33,0.43
1232,João Pedro,br,FW,MF,Brighton,Premier League,21,2001,31,19,2045,22.7,9,3,12,5,4,5,2,0,11.9,7.9,3.8,11.7,83,92,205,0.40,0.13,0.53,0.22,0.35,0.53,0.17,0.69,0.35,0.51
1233,Joelinton,br,MF,FW,Newcastle Utd,Premier League,26,1996,20,15,1279,14.2,2,1,3,2,0,0,6,0,3.1,3.1,2.8,5.9,29,56,60,0.14,0.07,0.21,0.14,0.21,0.22,0.20,0.41,0.22,0.41
1234,Ryan John Giles,eng,DF,MF,Luton Town,Premier League,23,2000,11,5,503,5.6,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,9,17,30,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06
1235,Ben Johnson,eng,DF,FW,West Ham,Premier League,23,2000,14,4,544,6.0,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,17,22,33,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
1236,Brennan Johnson,wls,FW,,Tottenham,Premier League,22,2001,32,23,2085,23.2,5,10,15,5,0,0,3,0,10.3,10.3,8.1,18.3,97,72,293,0.22,0.43,0.65,0.22,0.65,0.44,0.35,0.79,0.44,0.79
1237,Brennan Johnson,wls,FW,MF,Nott'ham Forest,Premier League,22,2001,3,3,237,2.6,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.5,8,1,14,0.00,0.00,0.00,0.00,0.00,0.12,0.08,0.21,0.12,0.21
1238,Joseph Johnson,eng,DF,,Luton Town,Premier League,17,2006,2,0,77,0.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1239,Sam Johnstone,eng,GK,,Crystal Palace,Premier League,30,1993,20,20,1796,20.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1240,Curtis Jones,eng,MF,,Liverpool,Premier League,22,2001,23,14,1167,13.0,1,1,2,1,0,0,3,1,2.6,2.6,0.7,3.3,31,74,88,0.08,0.08,0.15,0.08,0.15,0.20,0.05,0.25,0.20,0.25
1241,Frenkie de Jong,nl,MF,,Barcelona,La Liga,26,1997,20,20,1634,18.2,2,0,2,2,0,0,7,0,0.7,0.7,2.2,2.9,69,168,38,0.11,0.00,0.11,0.11,0.11,0.04,0.12,0.16,0.04,0.16
1242,Joan Jordán,es,MF,,Sevilla,La Liga,29,1994,8,4,380,4.2,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,0,32,1,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05
1243,Jordi,es,MF,DF,Getafe,La Liga,22,2001,13,5,573,6.4,0,0,0,0,0,0,1,0,1.3,1.3,0.6,1.8,6,14,28,0.00,0.00,0.00,0.00,0.00,0.20,0.09,0.28,0.20,0.28
1244,Jeremy Jorge,es,FW,,Getafe,La Liga,20,2003,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1245,Kaio Jorge,br,FW,,Frosinone,Serie A,21,2002,20,8,812,9.0,3,0,3,2,1,2,2,0,5.4,3.8,0.3,4.2,6,11,46,0.33,0.00,0.33,0.22,0.22,0.60,0.03,0.64,0.43,0.46
1246,Jorginho,it,MF,,Arsenal,Premier League,31,1991,24,10,921,10.2,0,2,2,0,0,0,1,0,0.1,0.1,1.4,1.5,8,101,8,0.00,0.20,0.20,0.00,0.20,0.01,0.13,0.14,0.01,0.14
1247,Willian José,br,FW,,Betis,La Liga,31,1991,33,25,1971,21.9,10,5,15,10,0,0,0,1,5.7,5.7,2.5,8.2,8,32,90,0.46,0.23,0.68,0.46,0.68,0.26,0.12,0.37,0.26,0.37
1248,Joselu,es,FW,,Real Madrid,La Liga,33,1990,34,15,1687,18.7,10,2,12,10,0,2,1,0,11.6,10.0,1.7,11.7,15,20,98,0.53,0.11,0.64,0.53,0.64,0.62,0.09,0.71,0.53,0.62
1249,Diogo Jota,pt,FW,,Liverpool,Premier League,26,1996,21,14,1145,12.7,10,3,13,10,0,0,3,1,5.3,5.3,3.3,8.6,54,34,111,0.79,0.24,1.02,0.79,1.02,0.42,0.26,0.68,0.42,0.68
1250,Antoine Joujou,fr,FW,MF,Le Havre,Ligue 1,20,2003,23,6,779,8.7,0,2,2,0,0,0,1,0,1.1,1.1,0.6,1.8,35,22,82,0.00,0.23,0.23,0.00,0.23,0.13,0.07,0.20,0.13,0.20
1251,Luka Jović,rs,FW,,Milan,Serie A,25,1997,23,8,877,9.7,6,1,7,6,0,0,2,1,4.9,4.9,0.8,5.7,6,22,47,0.62,0.10,0.72,0.62,0.72,0.50,0.09,0.59,0.50,0.59
1252,Kamil Jóźwiak,pl,MF,,Granada,La Liga,25,1998,11,7,571,6.3,0,1,1,0,0,0,2,0,0.1,0.1,1.2,1.3,15,21,31,0.00,0.16,0.16,0.00,0.16,0.02,0.19,0.21,0.02,0.21
1253,Juanmi,es,FW,,Cádiz,La Liga,30,1993,16,9,873,9.7,3,1,4,3,0,0,3,0,2.5,2.5,1.6,4.2,7,12,40,0.31,0.10,0.41,0.31,0.41,0.26,0.17,0.43,0.26,0.43
1254,Juanpe,es,DF,,Girona,La Liga,32,1991,17,6,746,8.3,0,0,0,0,0,0,4,0,0.2,0.2,0.0,0.2,3,14,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
1255,Mads Juel Andersen,dk,DF,,Luton Town,Premier League,25,1997,8,4,400,4.4,1,0,1,1,0,0,1,0,0.3,0.3,0.0,0.3,0,7,1,0.23,0.00,0.23,0.23,0.23,0.06,0.00,0.06,0.06,0.06
1256,Christopher Jullien,fr,DF,,Montpellier,Ligue 1,30,1993,20,13,1233,13.7,1,0,1,1,0,0,5,0,1.1,1.1,0.1,1.2,1,26,4,0.07,0.00,0.07,0.07,0.07,0.08,0.00,0.09,0.08,0.09
1257,Anthony Jung,de,DF,,Werder Bremen,Bundesliga,31,1991,31,30,2579,28.7,1,0,1,1,0,0,4,1,0.6,0.6,0.3,1.0,24,107,21,0.03,0.00,0.03,0.03,0.03,0.02,0.01,0.03,0.02,0.03
1258,Eli Junior Kroupi,fr,FW,MF,Lorient,Ligue 1,17,2006,30,11,1084,12.0,5,3,8,5,0,0,1,0,3.5,3.5,1.8,5.3,10,12,63,0.42,0.25,0.66,0.42,0.66,0.29,0.15,0.44,0.29,0.44
1259,Hamed Junior Traorè,ci,MF,,Bournemouth,Premier League,23,2000,3,0,47,0.5,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,2,3,4,0.00,0.00,0.00,0.00,0.00,0.34,0.07,0.41,0.34,0.41
1260,Hamed Junior Traorè,ci,MF,,Napoli,Serie A,23,2000,9,5,382,4.2,0,0,0,0,0,0,1,0,0.9,0.9,0.7,1.6,12,21,19,0.00,0.00,0.00,0.00,0.00,0.20,0.17,0.37,0.20,0.37
1261,Vinicius Júnior,br,FW,,Real Madrid,La Liga,23,2000,26,22,1864,20.7,15,5,20,14,1,1,7,0,13.1,12.3,4.2,16.6,137,57,277,0.72,0.24,0.97,0.68,0.92,0.63,0.21,0.84,0.59,0.80
1262,Josip Juranović,hr,DF,,Union Berlin,Bundesliga,27,1995,21,14,1294,14.4,0,2,2,0,0,1,4,0,1.4,0.6,2.3,2.9,22,52,46,0.00,0.14,0.14,0.00,0.14,0.10,0.16,0.26,0.04,0.20
1263,David Jurásek,cz,DF,,Hoffenheim,Bundesliga,22,2000,13,4,496,5.5,0,1,1,0,0,0,1,0,0.2,0.2,1.0,1.1,12,12,38,0.00,0.18,0.18,0.00,0.18,0.03,0.18,0.21,0.03,0.21
1264,Julian Justvan,de,FW,MF,Hoffenheim,Bundesliga,25,1998,4,0,49,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8,5,12,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07
1265,Julian Justvan,de,MF,FW,Darmstadt 98,Bundesliga,25,1998,14,11,1023,11.4,2,2,4,2,0,0,1,0,0.9,0.9,2.5,3.4,20,56,50,0.18,0.18,0.35,0.18,0.35,0.08,0.22,0.30,0.08,0.30
1266,Filip Jørgensen,dk,GK,,Villarreal,La Liga,21,2002,36,36,3240,36.0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1267,Mathias Jørgensen,dk,DF,,Brentford,Premier League,33,1990,14,12,1087,12.1,1,0,1,1,0,0,4,0,0.7,0.7,0.9,1.7,5,50,4,0.08,0.00,0.08,0.08,0.08,0.06,0.08,0.14,0.06,0.14
1268,Mohamed Kaba,fr,MF,,Lecce,Serie A,21,2001,23,15,1378,15.3,0,0,0,0,0,0,4,1,1.2,1.2,0.9,2.0,14,60,32,0.00,0.00,0.00,0.00,0.00,0.08,0.06,0.13,0.08,0.13
1269,Sory Kaba,gn,FW,,Las Palmas,La Liga,28,1995,17,9,720,8.0,1,1,2,1,0,0,2,0,1.5,1.5,0.3,1.8,7,12,36,0.12,0.12,0.25,0.12,0.25,0.18,0.04,0.23,0.18,0.23
1270,Ozan Kabak,tr,DF,,Hoffenheim,Bundesliga,23,2000,28,28,2282,25.4,4,0,4,4,0,0,11,1,2.2,2.2,1.1,3.3,21,110,11,0.16,0.00,0.16,0.16,0.16,0.09,0.04,0.13,0.09,0.13
1271,Christian Kabasele,be,DF,,Udinese,Serie A,32,1991,13,10,861,9.6,1,1,2,1,0,0,5,0,1.2,1.2,0.5,1.6,7,22,1,0.10,0.10,0.21,0.10,0.21,0.12,0.05,0.17,0.12,0.17
1272,Issa Kaboré,bf,DF,,Luton Town,Premier League,22,2001,24,21,1729,19.2,0,2,2,0,0,0,7,0,0.2,0.2,2.1,2.3,60,54,85,0.00,0.10,0.10,0.00,0.10,0.01,0.11,0.12,0.01,0.12
1273,Abdoul Kader Bamba,fr,FW,MF,Nantes,Ligue 1,29,1994,23,1,611,6.8,2,1,3,2,0,0,2,0,2.1,2.1,1.0,3.2,41,31,73,0.29,0.15,0.44,0.29,0.44,0.31,0.15,0.46,0.31,0.46
1274,Yaya Kader Fofana,ml,MF,DF,Reims,Ligue 1,19,2004,4,0,32,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,3,1,0.00,0.00,0.00,0.00,0.00,0.23,0.00,0.23,0.23,0.23
1275,Pavel Kadeřábek,cz,DF,FW,Hoffenheim,Bundesliga,31,1992,29,28,2412,26.8,3,4,7,3,0,0,7,0,2.5,2.5,4.7,7.2,38,88,153,0.11,0.15,0.26,0.11,0.26,0.09,0.18,0.27,0.09,0.27
1276,Tino Kadewere,zw,FW,MF,Lyon,Ligue 1,27,1996,11,2,296,3.3,0,0,0,0,0,0,0,0,0.7,0.7,0.3,0.9,4,12,28,0.00,0.00,0.00,0.00,0.00,0.20,0.09,0.28,0.20,0.28
1277,Tino Kadewere,zw,FW,MF,Nantes,Ligue 1,27,1996,14,8,781,8.7,1,0,1,1,0,1,1,0,1.9,1.2,1.8,2.9,15,26,53,0.12,0.00,0.12,0.12,0.12,0.22,0.21,0.43,0.13,0.34
1278,Kaiky,br,DF,,Almería,La Liga,19,2004,8,5,523,5.8,1,0,1,1,0,0,2,0,0.2,0.2,0.0,0.3,4,24,1,0.17,0.00,0.17,0.17,0.17,0.04,0.00,0.04,0.04,0.04
1279,Florian Kainz,at,MF,FW,Köln,Bundesliga,30,1992,33,29,2197,24.4,5,4,9,0,5,5,4,0,5.0,1.0,3.3,4.3,40,124,100,0.20,0.16,0.37,0.00,0.16,0.20,0.13,0.34,0.04,0.18
1280,Sasa Kalajdzic,at,FW,,Wolves,Premier League,26,1997,11,1,166,1.8,2,0,2,2,0,0,0,0,1.1,1.1,1.0,2.0,1,5,9,1.08,0.00,1.08,1.08,1.08,0.57,0.52,1.09,0.57,1.09
1281,Sasa Kalajdzic,at,FW,,Eint Frankfurt,Bundesliga,26,1997,5,5,325,3.6,0,1,1,0,0,0,0,0,0.2,0.2,0.5,0.7,1,8,9,0.00,0.28,0.28,0.00,0.28,0.05,0.14,0.19,0.05,0.19
1282,Arnaud Kalimuendo,fr,FW,,Rennes,Ligue 1,21,2002,30,25,2139,23.8,10,1,11,8,2,2,6,0,9.0,7.4,2.7,10.1,27,37,181,0.42,0.04,0.46,0.34,0.38,0.38,0.11,0.49,0.31,0.43
1283,Yayah Kallon,sl,FW,,Hellas Verona,Serie A,22,2001,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1284,Gedeon Kalulu,cd,DF,,Lorient,Ligue 1,25,1997,19,11,970,10.8,0,1,1,0,0,0,0,0,0.3,0.3,1.1,1.4,17,35,60,0.00,0.09,0.09,0.00,0.09,0.03,0.10,0.13,0.03,0.13
1285,Pierre Kalulu,fr,DF,,Milan,Serie A,23,2000,9,4,374,4.2,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,6,19,11,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03
1286,Daichi Kamada,jp,MF,,Lazio,Serie A,26,1996,29,17,1544,17.2,2,2,4,2,0,0,3,0,1.8,1.8,2.8,4.6,40,96,78,0.12,0.12,0.23,0.12,0.23,0.11,0.16,0.27,0.11,0.27
1287,Waren Kamanzi,no,DF,FW,Toulouse,Ligue 1,22,2000,24,12,1187,13.2,0,3,3,0,0,0,1,0,0.8,0.8,2.5,3.4,35,56,55,0.00,0.23,0.23,0.00,0.23,0.06,0.19,0.26,0.06,0.26
1288,Boubacar Kamara,fr,MF,,Aston Villa,Premier League,23,1999,20,20,1652,18.4,0,1,1,0,0,0,7,1,0.1,0.1,1.3,1.4,19,83,10,0.00,0.05,0.05,0.00,0.05,0.01,0.07,0.08,0.01,0.08
1289,Hassane Kamara,ci,DF,,Udinese,Serie A,29,1994,35,27,2225,24.7,1,1,2,1,0,0,4,0,1.9,1.9,2.8,4.8,61,81,93,0.04,0.04,0.08,0.04,0.08,0.08,0.11,0.19,0.08,0.19
1290,Willy Kambwala,fr,DF,,Manchester Utd,Premier League,18,2004,8,3,330,3.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,8,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1291,Jakub Kamiński,pl,FW,MF,Wolfsburg,Bundesliga,21,2002,17,4,473,5.3,0,2,2,0,0,0,0,0,0.5,0.5,0.7,1.1,13,18,53,0.00,0.38,0.38,0.00,0.38,0.09,0.13,0.22,0.09,0.22
1292,Thomas Kaminski,be,GK,,Luton Town,Premier League,30,1992,38,38,3405,37.8,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1293,Kevin Kampl,si,MF,,RB Leipzig,Bundesliga,32,1990,26,14,1363,15.1,1,0,1,1,0,0,3,0,0.2,0.2,1.8,2.0,28,88,27,0.07,0.00,0.07,0.07,0.07,0.01,0.12,0.13,0.01,0.13
1294,Harry Kane,eng,FW,,Bayern Munich,Bundesliga,30,1993,32,32,2839,31.5,36,8,44,31,5,5,2,0,30.6,26.7,6.4,33.0,36,102,164,1.14,0.25,1.39,0.98,1.24,0.97,0.20,1.17,0.85,1.05
1295,Lee Kang-in,kr,FW,MF,Paris S-G,Ligue 1,22,2001,23,18,1464,16.3,3,4,7,3,0,0,2,0,1.5,1.5,2.3,3.7,50,103,150,0.18,0.25,0.43,0.18,0.43,0.09,0.14,0.23,0.09,0.23
1296,Yann Karamoh,fr,MF,FW,Torino,Serie A,25,1998,10,1,162,1.8,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,11,5,12,0.00,0.00,0.00,0.00,0.00,0.08,0.03,0.11,0.08,0.11
1297,Yann Karamoh,fr,FW,MF,Montpellier,Ligue 1,25,1998,12,1,284,3.2,1,0,1,1,0,0,1,0,0.8,0.8,0.2,1.0,7,3,28,0.32,0.00,0.32,0.32,0.32,0.26,0.06,0.32,0.26,0.32
1298,Atakan Karazor,,MF,,Stuttgart,Bundesliga,26,1996,33,31,2623,29.1,0,4,4,0,0,0,9,0,1.0,1.0,2.6,3.6,24,142,31,0.00,0.14,0.14,0.00,0.14,0.04,0.09,0.13,0.03,0.12
1299,Ayman Kari,fr,MF,,Lorient,Ligue 1,18,2004,14,12,893,9.9,1,1,2,1,0,0,1,0,0.6,0.6,0.8,1.5,22,37,53,0.10,0.10,0.20,0.10,0.20,0.06,0.08,0.15,0.06,0.15
1300,Emir Karic,at,DF,,Darmstadt 98,Bundesliga,26,1997,27,18,1783,19.8,0,0,0,0,0,0,4,0,0.4,0.4,1.3,1.7,56,115,85,0.00,0.00,0.00,0.00,0.00,0.02,0.06,0.08,0.02,0.08
1301,Loris Karius,de,GK,,Newcastle Utd,Premier League,30,1993,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1302,Jesper Karlsson,se,FW,,Bologna,Serie A,25,1998,7,4,344,3.8,0,0,0,0,0,0,0,0,0.4,0.4,0.3,0.7,13,16,35,0.00,0.00,0.00,0.00,0.00,0.11,0.08,0.19,0.11,0.19
1303,Jon Karrikaburu,es,MF,FW,Alavés,La Liga,20,2002,2,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1304,Rick Karsdorp,nl,DF,,Roma,Serie A,28,1995,18,14,1191,13.2,0,2,2,0,0,0,2,0,0.4,0.4,2.2,2.7,12,33,71,0.00,0.15,0.15,0.00,0.15,0.03,0.17,0.20,0.03,0.20
1305,Grigoris Kastanos,cy,MF,DF,Salernitana,Serie A,25,1998,26,18,1480,16.4,3,3,6,3,0,0,5,0,2.9,2.9,2.8,5.7,28,78,69,0.18,0.18,0.36,0.18,0.36,0.17,0.17,0.35,0.17,0.35
1306,Silas Katompa,cd,FW,MF,Stuttgart,Bundesliga,24,1998,27,8,900,10.0,5,2,7,5,0,1,0,0,5.7,4.9,2.3,7.2,49,25,130,0.50,0.20,0.70,0.50,0.70,0.57,0.23,0.80,0.49,0.72
1307,Panos Katseris,gr,DF,,Lorient,Ligue 1,22,2001,15,13,1041,11.6,1,1,2,1,0,0,4,0,2.1,2.1,0.8,2.9,24,21,86,0.09,0.09,0.17,0.09,0.17,0.18,0.07,0.25,0.18,0.25
1308,Mikkel Kaufmann,dk,FW,,Union Berlin,Bundesliga,22,2001,18,4,486,5.4,1,0,1,1,0,0,0,0,1.3,1.3,1.0,2.3,6,11,34,0.19,0.00,0.19,0.19,0.19,0.24,0.18,0.42,0.24,0.42
1309,Michael Kayode,it,DF,,Fiorentina,Serie A,19,2004,26,22,2058,22.9,1,1,2,1,0,0,2,0,0.5,0.5,1.1,1.6,45,80,102,0.04,0.04,0.09,0.04,0.09,0.02,0.05,0.07,0.02,0.07
1310,Moise Kean,it,FW,,Juventus,Serie A,23,2000,19,8,654,7.3,0,0,0,0,0,0,2,0,2.1,2.1,0.7,2.8,12,6,38,0.00,0.00,0.00,0.00,0.00,0.28,0.10,0.38,0.28,0.38
1311,Michael Keane,eng,DF,,Everton,Premier League,30,1993,9,4,439,4.9,1,0,1,1,0,0,2,0,0.7,0.7,0.0,0.7,4,14,3,0.21,0.00,0.21,0.21,0.21,0.14,0.00,0.14,0.14,0.14
